ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
TRA19-344,A380_3051,Train d'atterrissage principal gauche,8075,19.13624999999999,6532
SYS9-513,B767_0317,Système anti-givre,11450,19.20750000000001,6505
SIE26-098,E170_2644,Siège pilote,11151,17.643649999999994,9887
AIL5-511,None_6608,Aileron gauche,9020,17.663,2887
AIL5-481,B767_0657,Aileron gauche,12237,18.072550000000003,3787
SYS31-002,B757_0577,Système de conditionnement d'air,8792,18.81079999999999,7031
AUT8-113,CRJ900_5737,Autopilote,9613,16.614950000000004,8849
CAM38-689,A321_4569,Caméra de surveillance externe,12721,18.569150000000004,1952
VOL17-489,E170_4877,Volet de bord de fuite gauche,14479,23.230849999999986,1253
CAM38-371,A340_0646,Caméra de surveillance externe,10684,46.846599999999974,2916
REA0-118,A330_5923,Réacteur gauche,13500,16.365,9264
SIE26-640,CRJ900_0468,Siège pilote,14959,19.81285,2043
VOL18-359,B737_5252,Volet de bord de fuite droit,13965,20.349750000000014,6340
SYS9-200,E175_4832,Système anti-givre,14609,24.27035,5257
TRA21-202,B767_2195,Train d'atterrissage avant,9665,13.46475,3826
EMP4-278,CRJ700_6562,Empennage horizontal,12859,36.40784999999998,5429
ANT25-539,E170_0564,Antenne radar,9000,19.99999999999999,1374
REA1-354,E175_0964,Réacteur droit,11490,21.3235,8379
SYS24-184,CRJ900_5255,Système de communication radio,11314,22.641099999999998,6955
TRA19-361,E170_5403,Train d'atterrissage principal gauche,12271,17.27165,4152
SYS7-228,None_5391,Système de gestion de carburant,9883,20.315450000000013,1295
ECL30-263,B767_0601,Éclairage d'urgence,10712,18.398799999999998,5487
DIS15-373,A320_2211,Dispositifs de levage (flaps),8082,12.644299999999996,6376
REA0-414,A321_4895,Réacteur gauche,9810,16.671500000000012,5772
RAD11-454,A330_1938,Radar météorologique,13466,22.815900000000003,3627
POR34-252,B777_2343,Porte cargo,10650,20.597499999999986,3367
CAP39-293,CRJ900_1184,Capteurs de vitesse du vent,9703,18.118450000000013,9219
SIE26-654,A321_4895,Siège pilote,10858,21.65669999999999,5896
SPO16-092,E170_2289,Spoilers,8909,12.395349999999999,8375
DIS32-037,E175_4487,Dispositif d'atterrissage d'urgence (comme les toboggans),10908,17.874200000000013,3907
TRA20-442,B747_4876,Train d'atterrissage principal droit,13066,17.995900000000002,1255
SYS7-439,A340_3082,Système de gestion de carburant,12042,19.4283,4027
SYS31-123,A320_4466,Système de conditionnement d'air,11841,15.507150000000005,3197
DIS32-058,B757_3072,Dispositif d'atterrissage d'urgence (comme les toboggans),10583,17.49045,4608
GEN13-015,E175_0099,Générateur électrique,10745,15.886750000000005,1087
SYS7-155,B747_4253,Système de gestion de carburant,14777,26.78354999999998,2514
GEN13-694,E175_0649,Générateur électrique,8950,12.032499999999995,2596
SYS9-149,A321_2784,Système anti-givre,9179,13.995849999999995,9291
POR34-281,None_6838,Porte cargo,12437,19.83254999999999,4694
SYS9-392,CRJ700_4473,Système anti-givre,12397,23.52655,7439
BOI22-252,E175_0649,Boîte noire (enregistreur de vol),14529,23.75835,3216
SIE26-054,E175_4239,Siège pilote,9019,11.53185,5002
DET29-471,A340_3881,Détecteurs de fumée en cabine,9906,11.791900000000004,9486
ECL30-577,A320_3805,Éclairage d'urgence,14957,21.440549999999995,7714
DET29-688,E175_5780,Détecteurs de fumée en cabine,8881,14.293150000000013,8539
SPO16-097,None_2407,Spoilers,11955,15.778249999999996,6762
AIL5-170,E175_2393,Aileron gauche,8646,14.262899999999995,8307
RAD11-600,B737_2009,Radar météorologique,12230,23.0245,6352
RAD11-072,CRJ900_3190,Radar météorologique,9597,14.436550000000004,4105
VOL17-060,A320_0020,Volet de bord de fuite gauche,10530,18.0895,6647
ECL30-036,A320_2447,Éclairage d'urgence,10953,15.545950000000007,9564
DIS15-296,CRJ900_0271,Dispositifs de levage (flaps),8120,11.898000000000001,6034
ORD12-055,A321_4814,Ordinateur de bord,11728,22.61720000000001,6680
CAM38-135,A320_0039,Caméra de surveillance externe,13524,22.91260000000002,6108
POR34-643,CRJ900_5525,Porte cargo,12134,22.2841,8733
CAP39-022,E175_0649,Capteurs de vitesse du vent,13501,22.21615,2854
REA0-658,A380_4821,Réacteur gauche,10897,15.991550000000004,6413
AIL6-106,B737_6470,Aileron droit,14139,23.86985,4118
SPO16-405,A330_2838,Spoilers,9675,17.86625,5922
SYS10-554,B767_0657,Système d'alerte de proximité au sol (GPWS),14631,18.29565,8439
AIL5-043,CRJ900_0428,Aileron gauche,13154,17.957099999999997,1837
SYS2-700,B767_0601,Système hydraulique principal,12362,21.466299999999986,5278
SYS28-682,CRJ900_5773,Systèmes d'oxygène d'urgence pour les passagers,11075,21.716250000000013,8157
TRA20-471,CRJ700_2277,Train d'atterrissage principal droit,11682,17.0543,9664
REA0-383,None_6155,Réacteur gauche,13877,24.56855000000002,2870
ANT25-676,A350_3715,Antenne radar,8013,15.55495,6131
CAM38-601,None_5579,Caméra de surveillance externe,11881,13.67315,8146
POR34-409,E175_0583,Porte cargo,14092,20.61579999999999,5778
DET29-563,A321_3449,Détecteurs de fumée en cabine,14800,23.839999999999982,6843
DIS15-237,CRJ900_1184,Dispositifs de levage (flaps),10055,20.253249999999994,1167
VOL18-478,A350_5575,Volet de bord de fuite droit,9435,16.24025,9792
VOL18-532,CRJ900_1184,Volet de bord de fuite droit,13675,24.60625,9035
TRA21-627,E175_4749,Train d'atterrissage avant,9182,15.879299999999999,7903
GEN13-196,B747_0195,Générateur électrique,8467,18.187049999999978,1516
EMP4-152,A380_5954,Empennage horizontal,14959,21.632849999999998,5323
REA1-245,A350_3715,Réacteur droit,12135,18.705250000000007,1383
BOI22-648,CRJ900_6891,Boîte noire (enregistreur de vol),13609,21.29035,7792
ANT25-348,E175_5323,Antenne radar,14576,18.222399999999997,8467
DIS32-688,B767_0317,Dispositif d'atterrissage d'urgence (comme les toboggans),10895,17.489250000000006,6559
CAP39-260,B757_0577,Capteurs de vitesse du vent,14282,19.374299999999995,5124
SYS10-155,A350_1948,Système d'alerte de proximité au sol (GPWS),14375,21.17125,8478
DIS32-563,None_1237,Dispositif d'atterrissage d'urgence (comme les toboggans),9905,19.400749999999988,2075
SYS10-392,A321_6216,Système d'alerte de proximité au sol (GPWS),11859,18.82784999999999,6909
CAM38-043,B777_1363,Caméra de surveillance externe,9155,11.06825,6741
BOI22-478,E170_2644,Boîte noire (enregistreur de vol),9898,17.2327,1196
POR34-176,None_0163,Porte cargo,11689,20.77235,1712
CAM38-478,A340_0646,Caméra de surveillance externe,8706,12.721899999999996,6328
POR34-642,B777_4681,Porte cargo,10699,40.533850000000015,4244
TRA20-467,CRJ700_2277,Train d'atterrissage principal droit,9395,12.334249999999999,9783
CAP39-534,B777_2551,Capteurs de vitesse du vent,13005,20.06575,4256
AUT8-361,B737_0342,Autopilote,11154,19.8871,5959
SYS2-417,B777_3285,Système hydraulique principal,8092,14.455800000000004,4715
REA0-397,A380_4821,Réacteur gauche,8783,15.980449999999996,6670
ANT25-605,A320_3073,Antenne radar,14668,19.188199999999995,7811
SIE27-682,B747_0175,Siège copilote,11837,15.072550000000003,4056
VOL18-505,B767_2187,Volet de bord de fuite droit,11770,21.2755,7124
TRA20-408,A380_6060,Train d'atterrissage principal droit,11519,20.026849999999992,1087
TRA21-472,CRJ900_5737,Train d'atterrissage avant,11848,16.485199999999995,3838
TRA19-145,None_0385,Train d'atterrissage principal gauche,12124,23.492600000000014,9556
DIS32-633,E170_1384,Dispositif d'atterrissage d'urgence (comme les toboggans),14838,24.18370000000002,5326
SPO16-524,A380_6060,Spoilers,11675,22.616249999999976,3765
SYS14-681,CRJ900_3190,Système d'extinction d'incendie du moteur,12088,23.33119999999998,7515
SYS7-046,CRJ700_0354,Système de gestion de carburant,13506,19.3019,8549
SYS36-064,CRJ900_5333,Système de divertissement en vol,9695,14.25925,3516
RAD11-077,A330_2838,Radar météorologique,14807,18.90805,8635
POR34-546,None_1237,Porte cargo,9622,14.775299999999996,1222
VOL18-160,E175_4487,Volet de bord de fuite droit,11038,40.463700000000046,8475
VOL18-407,CRJ700_2277,Volet de bord de fuite droit,12984,17.851600000000005,1001
BOI22-055,B737_0842,Boîte noire (enregistreur de vol),10954,16.137100000000004,2427
SPO16-117,B737_4082,Spoilers,13958,22.2317,2318
REA0-165,None_6663,Réacteur gauche,9163,15.56745,7395
TRA21-137,B767_1128,Train d'atterrissage avant,10188,13.726199999999999,3110
GEN13-247,None_5692,Générateur électrique,63314,73.6611,8461
TRA20-470,B767_0317,Train d'atterrissage principal droit,11136,17.016399999999997,2172
SIE26-692,E170_4304,Siège pilote,9251,18.20865,5979
RAD11-250,A380_6060,Radar météorologique,11680,15.191999999999995,1887
SIE26-408,B737_0608,Siège pilote,14186,24.393899999999984,9885
SPO16-428,B757_1013,Spoilers,13533,16.182950000000005,8902
SPO16-124,A340_3881,Spoilers,9923,15.30145,9102
AIL5-565,A320_6364,Aileron gauche,11679,19.840850000000014,3540
DIS15-118,CRJ900_0428,Dispositifs de levage (flaps),9820,16.372999999999998,4654
SYS35-284,E170_4894,Système d'annonce publique,12850,20.06749999999999,6885
GEN13-280,B777_2551,Générateur électrique,11105,17.240750000000006,7347
DIS32-511,E170_5314,Dispositif d'atterrissage d'urgence (comme les toboggans),8705,11.91075,8877
SYS28-581,A380_5479,Systèmes d'oxygène d'urgence pour les passagers,10320,17.717999999999996,1620
TRA20-169,A330_1129,Train d'atterrissage principal droit,13729,24.07835,1878
SYS37-431,E175_1224,Système d'éclairage de piste,9194,11.733099999999995,8924
CAM38-475,E175_0099,Caméra de surveillance externe,11005,22.48574999999998,6351
AIL6-246,B747_2822,Aileron droit,11408,21.84919999999999,5550
CAM38-073,E175_6229,Caméra de surveillance externe,12130,14.349500000000004,4176
TRA20-587,None_3415,Train d'atterrissage principal droit,9794,12.4631,9649
SIE27-227,A340_5178,Siège copilote,13834,22.76910000000002,7117
SPO16-482,A330_1563,Spoilers,11153,14.10595,4908
SYS24-604,B737_5678,Système de communication radio,10504,20.759600000000017,1115
SYS7-469,A330_1938,Système de gestion de carburant,13743,25.68445,4712
EQU23-078,A340_2877,Équipement de navigation par satellite (GPS),10599,12.79885,8844
CAM38-194,None_2077,Caméra de surveillance externe,11599,19.70885,5965
SYS31-499,A330_5932,Système de conditionnement d'air,12167,17.082050000000002,8514
ANT25-044,CRJ900_3190,Antenne radar,11739,20.429850000000016,5100
ANT25-205,B737_0274,Antenne radar,9384,11.281600000000001,1930
POR34-293,A330_5932,Porte cargo,8661,15.040149999999995,2614
DET29-669,A321_2905,Détecteurs de fumée en cabine,13696,21.53039999999999,9101
POR34-445,E170_1341,Porte cargo,11289,17.05235000000001,8434
RAD11-453,B767_6463,Radar météorologique,14093,16.23695,6025
SYS2-010,None_6608,Système hydraulique principal,11240,18.426000000000005,9765
SYS31-298,A380_5479,Système de conditionnement d'air,9902,15.137300000000009,9896
RAD11-274,E175_0964,Radar météorologique,11937,17.20755,7918
ECL30-614,E170_4894,Éclairage d'urgence,13490,20.893499999999985,8016
VOL18-045,A340_2877,Volet de bord de fuite droit,13105,24.150749999999984,8027
REA1-359,B737_2584,Réacteur droit,14070,23.060499999999983,3025
CAP39-072,A320_4124,Capteurs de vitesse du vent,10071,19.53165,1575
CAM38-559,A321_0613,Caméra de surveillance externe,10688,15.771199999999995,4536
ANT25-120,E175_4749,Antenne radar,11913,16.30995,3744
SYS7-262,A330_5589,Système de gestion de carburant,8892,16.3858,7486
SYS28-417,CRJ700_2827,Systèmes d'oxygène d'urgence pour les passagers,8932,16.3018,5886
ORD12-112,None_2407,Ordinateur de bord,11944,23.27560000000002,9737
SPO16-218,B757_4876,Spoilers,14321,25.919149999999984,5244
SYS37-513,B777_6834,Système d'éclairage de piste,8565,17.379749999999994,5357
TRA19-016,A380_5479,Train d'atterrissage principal gauche,10153,19.995950000000015,9076
SYS33-404,CRJ900_2888,Système d'éclairage de cabine,11338,22.4487,2174
ANT25-438,A320_6954,Antenne radar,10181,12.908150000000001,3023
SYS9-670,CRJ900_5737,Système anti-givre,12450,16.287500000000005,2950
DIS32-073,B757_0284,Dispositif d'atterrissage d'urgence (comme les toboggans),14188,19.8162,6626
SYS33-089,A380_5479,Système d'éclairage de cabine,12251,21.898649999999986,8057
SYS37-206,B767_1128,Système d'éclairage de piste,11596,19.485399999999988,7893
ANT25-448,E170_5403,Antenne radar,13400,21.160000000000014,6426
GEN13-396,B757_2283,Générateur électrique,8222,52.79529999999998,6519
SYS37-645,A321_4569,Système d'éclairage de piste,12110,20.46649999999999,2329
SYS31-598,E175_4832,Système de conditionnement d'air,8019,16.031850000000002,9731
SYS10-090,E175_6291,Système d'alerte de proximité au sol (GPWS),8554,17.517100000000006,2165
SYS14-280,B777_6834,Système d'extinction d'incendie du moteur,9185,15.762750000000004,4952
AIL6-339,A350_3715,Aileron droit,13600,23.1,8123
POR34-011,B767_1623,Porte cargo,13864,23.053600000000014,8354
SIE27-064,E170_4877,Siège copilote,12075,15.82625,7746
REA0-466,B777_2551,Réacteur gauche,12167,23.712050000000026,2174
SYS9-302,None_6608,Système anti-givre,12782,19.3293,8925
VOL18-197,E170_4894,Volet de bord de fuite droit,10059,19.85784999999999,7820
SYS7-420,CRJ900_6725,Système de gestion de carburant,9299,12.81385,1831
CAP39-506,None_5692,Capteurs de vitesse du vent,10292,19.805800000000012,6035
SIE26-370,None_5391,Siège pilote,9704,12.4396,5613
AIL6-244,CRJ700_5378,Aileron droit,12032,23.17680000000002,1913
VOL18-095,None_2077,Volet de bord de fuite droit,12920,20.368000000000013,4823
EMP4-628,CRJ700_1377,Empennage horizontal,11290,22.9135,9822
TRA20-420,E175_0099,Train d'atterrissage principal droit,12376,22.7224,3456
GEN13-648,E175_5323,Générateur électrique,14579,17.705849999999998,5709
SYS31-023,B757_6583,Système de conditionnement d'air,11438,20.3037,1813
ANT25-015,A330_2838,Antenne radar,9037,12.292550000000004,8224
ECL30-355,B757_2283,Éclairage d'urgence,12597,18.826550000000005,4927
SYS36-192,E175_0964,Système de divertissement en vol,8251,16.86865,9273
SYS31-149,None_6155,Système de conditionnement d'air,10903,13.938449999999996,8174
SYS24-656,None_5391,Système de communication radio,8282,18.43430000000001,2269
SIE26-598,A321_0497,Siège pilote,13485,19.51775000000001,9514
SYS35-289,A330_5932,Système d'annonce publique,12823,23.556449999999998,4478
ANT25-085,E175_5323,Antenne radar,13265,23.40475000000003,7890
SYS31-266,CRJ900_6891,Système de conditionnement d'air,9107,20.203049999999983,4504
SYS35-280,E170_5474,Système d'annonce publique,8015,10.607250000000004,2486
ANT25-565,E175_4340,Antenne radar,10536,19.976400000000012,1484
RAD11-340,B747_0620,Radar météorologique,11431,17.255649999999996,2806
EQU23-443,A321_0987,Équipement de navigation par satellite (GPS),12925,18.473749999999995,7096
RAD11-582,E175_1081,Radar météorologique,10780,15.566999999999995,1869
SYS2-570,E170_5822,Système hydraulique principal,12131,16.470650000000003,4196
SIE26-528,B777_2551,Siège pilote,8715,16.20225,1906
SYS36-078,A321_4895,Système de divertissement en vol,14336,21.906399999999987,5188
DIS15-065,E170_1474,Dispositifs de levage (flaps),14284,22.98660000000002,1569
TRA19-484,B757_0500,Train d'atterrissage principal gauche,10392,21.76080000000001,7036
SYS37-302,CRJ900_3190,Système d'éclairage de piste,10839,17.79485,4594
ECL30-130,B757_2360,Éclairage d'urgence,9828,20.262199999999986,3372
SYS28-581,CRJ700_4473,Systèmes d'oxygène d'urgence pour les passagers,11763,18.397449999999996,4754
ECL30-282,B737_2293,Éclairage d'urgence,12185,17.52275,1702
SYS10-368,A321_4569,Système d'alerte de proximité au sol (GPWS),13356,22.2994,2720
SYS9-312,CRJ900_6725,Système anti-givre,12769,20.384349999999998,8780
TRA20-221,E170_4894,Train d'atterrissage principal droit,12701,17.856149999999996,7050
TRA19-168,B737_4082,Train d'atterrissage principal gauche,12779,16.21585,9953
TRA20-631,B737_6105,Train d'atterrissage principal droit,8088,19.221199999999993,2471
SIE26-516,B747_0302,Siège pilote,12366,18.1809,4671
TRA19-558,B747_0620,Train d'atterrissage principal gauche,10264,20.383600000000012,3777
AUT8-112,CRJ900_5737,Autopilote,11498,13.3027,5123
AUT8-241,A350_5005,Autopilote,9100,13.115,2267
REA0-078,A350_5005,Réacteur gauche,11138,15.748700000000001,7816
VOL18-466,B757_2283,Volet de bord de fuite droit,12013,51.41495000000004,1996
AIL5-064,B737_0274,Aileron gauche,13771,22.74665,1841
POR34-553,E175_0440,Porte cargo,13362,18.4063,2404
BOI22-212,A380_4959,Boîte noire (enregistreur de vol),10119,12.166850000000004,2506
CAM38-671,E175_0488,Caméra de surveillance externe,8586,18.89390000000001,6491
DIS15-507,E175_0099,Dispositifs de levage (flaps),9589,18.08735,2247
SIE27-031,A380_6060,Siège copilote,12048,20.345199999999995,7768
EQU23-066,B767_0317,Équipement de navigation par satellite (GPS),11271,19.13165,4666
RAD11-302,E175_2361,Radar météorologique,10066,21.0259,3422
DET29-460,E175_5515,Détecteurs de fumée en cabine,9225,17.79875,6576
SYS28-340,A320_4603,Systèmes d'oxygène d'urgence pour les passagers,8355,58.528249999999964,6485
TRA19-265,A340_2833,Train d'atterrissage principal gauche,13120,20.80799999999999,2084
EMP4-460,None_0163,Empennage horizontal,14801,19.53115,4760
SYS24-502,A320_3805,Système de communication radio,11936,18.376400000000004,8340
POR34-468,A350_5401,Porte cargo,9987,16.565049999999996,1309
SYS9-148,E170_2490,Système anti-givre,12930,18.819499999999994,9650
VOL18-209,E170_1341,Volet de bord de fuite droit,9663,19.35244999999999,8672
SYS35-388,A350_1948,Système d'annonce publique,14764,25.898599999999995,8212
ANT25-350,A350_3187,Antenne radar,8991,17.749649999999995,3920
REA0-476,B767_0317,Réacteur gauche,12438,14.5737,4855
DIS15-156,E175_4340,Dispositifs de levage (flaps),10653,19.96095,8592
SIE27-093,A321_4814,Siège copilote,10068,21.298199999999987,8118
POR34-251,A330_3674,Porte cargo,8812,18.5038,4252
SIE27-301,B757_0577,Siège copilote,12951,21.68365,7062
SYS28-232,A340_2112,Systèmes d'oxygène d'urgence pour les passagers,10860,17.508999999999993,5308
TRA20-048,B747_0302,Train d'atterrissage principal droit,9032,20.19679999999999,6365
REA1-262,B777_1042,Réacteur droit,8915,18.39225,9348
SYS36-597,A350_5005,Système de divertissement en vol,11822,20.60530000000001,9918
REA1-048,B757_0284,Réacteur droit,8754,11.5971,2026
SYS10-122,B767_0317,Système d'alerte de proximité au sol (GPWS),9795,13.014250000000002,9194
VOL17-587,E175_0964,Volet de bord de fuite gauche,11807,22.80805000000002,8327
SYS9-291,None_5579,Système anti-givre,13770,24.255500000000005,7298
SYS28-142,None_0385,Systèmes d'oxygène d'urgence pour les passagers,8497,10.51155,1985
TRA20-380,A350_4712,Train d'atterrissage principal droit,13578,16.424700000000005,1098
SYS37-539,E175_4340,Système d'éclairage de piste,11576,22.932400000000012,2575
TRA20-104,A380_4821,Train d'atterrissage principal droit,14512,16.8488,1592
SYS7-408,A340_2877,Système de gestion de carburant,12405,14.515750000000004,5117
SYS33-187,None_0385,Système d'éclairage de cabine,63264,82.01360000000005,2649
AIL6-029,A380_4821,Aileron droit,9520,13.748000000000015,2073
VOL17-588,A380_6060,Volet de bord de fuite gauche,13531,15.910650000000002,3139
REA0-607,E170_1384,Réacteur gauche,10967,13.31205,3557
SYS35-068,B737_0608,Système d'annonce publique,10233,15.06795,4705
GOU3-181,None_1084,Gouvernail de direction,8597,10.67655,5289
SIE27-468,A321_4814,Siège copilote,9528,41.28719999999997,2767
ANT25-322,E170_2644,Antenne radar,11670,20.020500000000013,1887
AIL5-076,A340_1943,Aileron gauche,14551,20.583650000000013,1296
SYS37-479,E170_4894,Système d'éclairage de piste,9460,12.139000000000001,1957
SIE27-200,A330_2342,Siège copilote,13609,19.92035000000001,2242
VOL18-039,A380_4821,Volet de bord de fuite droit,9763,14.687449999999991,5742
CAM38-685,B737_0842,Caméra de surveillance externe,12378,19.4847,5230
SYS35-177,E175_4487,Système d'annonce publique,8340,19.29100000000001,2222
ORD12-362,B757_6583,Ordinateur de bord,10412,17.443800000000003,1120
DIS15-216,A320_0039,Dispositifs de levage (flaps),10992,20.150800000000014,5852
SYS9-132,A380_4821,Système anti-givre,11242,21.468300000000013,8054
SYS14-227,None_2077,Système d'extinction d'incendie du moteur,11088,14.9012,6797
SYS10-218,E170_5474,Système d'alerte de proximité au sol (GPWS),10777,14.16355,4843
SYS35-173,None_3415,Système d'annonce publique,12116,15.113400000000004,1584
AUT8-150,B767_4418,Autopilote,41702,49.527299999999975,5311
AIL6-486,B767_3637,Aileron droit,9539,18.89984999999999,4764
SIE26-031,None_0118,Siège pilote,11004,16.004600000000003,4259
TRA19-404,A350_1948,Train d'atterrissage principal gauche,8039,15.664849999999996,4197
SYS36-645,A320_0063,Système de divertissement en vol,12059,17.04785,8106
EQU23-677,B747_4876,Équipement de navigation par satellite (GPS),13528,24.02720000000002,7110
SYS36-492,A380_6060,Système de divertissement en vol,13824,22.22759999999998,9946
DIS15-489,CRJ700_2204,Dispositifs de levage (flaps),14161,20.68515,8632
REA0-547,None_0163,Réacteur gauche,11788,15.1062,6185
VOL18-028,A320_6052,Volet de bord de fuite droit,11364,15.938600000000005,5418
SYS7-117,B767_1623,Système de gestion de carburant,11353,21.31595,4570
RAD11-689,E175_5323,Radar météorologique,14034,25.249099999999977,8641
DIS32-171,E175_6229,Dispositif d'atterrissage d'urgence (comme les toboggans),10475,17.796249999999997,1655
SIE27-278,A350_3187,Siège copilote,14683,18.47545,8753
VOL18-118,E170_5474,Volet de bord de fuite droit,14538,19.8187,1614
AUT8-491,B747_2406,Autopilote,14684,24.166600000000013,2457
REA1-552,E170_5474,Réacteur droit,14409,21.11034999999999,5609
VOL17-355,A380_4355,Volet de bord de fuite gauche,11033,20.20794999999999,7981
ECL30-511,B747_2822,Éclairage d'urgence,9525,14.073750000000004,1131
TRA21-055,None_3415,Train d'atterrissage avant,9431,18.415650000000007,2602
GEN13-673,None_6774,Générateur électrique,14165,19.999749999999995,4920
AIL5-073,CRJ900_4486,Aileron gauche,10787,16.915050000000004,3903
SYS36-266,CRJ900_4486,Système de divertissement en vol,12855,24.39325,6748
REA1-604,E170_2532,Réacteur droit,14434,20.61909999999999,6407
SYS31-230,A320_6052,Système de conditionnement d'air,12591,17.629650000000005,8209
SYS9-507,E175_0440,Système anti-givre,9194,19.423100000000012,1488
SYS36-550,E175_4487,Système de divertissement en vol,14873,18.423949999999998,5872
AIL5-647,B737_2009,Aileron gauche,10969,19.75435,8073
TRA20-577,CRJ700_6475,Train d'atterrissage principal droit,9974,12.6401,4865
GOU3-345,CRJ900_5333,Gouvernail de direction,9680,14.912,3752
SYS10-259,B767_2487,Système d'alerte de proximité au sol (GPWS),11677,19.55854999999999,5237
AIL5-386,E175_0440,Aileron gauche,9829,11.803350000000004,9167
EQU23-312,B767_2187,Équipement de navigation par satellite (GPS),13545,21.346750000000018,2009
CAM38-500,B737_1878,Caméra de surveillance externe,10897,20.65155,2664
CAP39-040,CRJ900_6725,Capteurs de vitesse du vent,11695,22.46925,1048
DIS15-618,E175_4749,Dispositifs de levage (flaps),12551,20.443649999999995,8029
AIL5-259,A320_4881,Aileron gauche,64852,83.30980000000001,2258
SYS7-649,E170_4298,Système de gestion de carburant,10863,14.54245,6460
DIS15-653,B767_0657,Dispositifs de levage (flaps),10596,12.725399999999995,8877
BOI22-102,A320_3792,Boîte noire (enregistreur de vol),12166,23.0409,5863
AIL5-571,A350_5575,Aileron gauche,12134,18.124100000000002,6205
TRA20-371,CRJ900_1184,Train d'atterrissage principal droit,10492,13.405800000000003,6385
TRA20-549,A380_3051,Train d'atterrissage principal droit,14998,22.5677,2202
BOI22-362,A340_0646,Boîte noire (enregistreur de vol),10454,20.3121,7837
AIL6-116,E175_0583,Aileron droit,13244,17.000600000000002,9731
SIE26-652,B757_0577,Siège pilote,12883,20.075449999999996,6960
EQU23-688,B777_1363,Équipement de navigation par satellite (GPS),10047,15.44405,5807
SYS35-228,B747_1559,Système d'annonce publique,10417,14.66955,1676
RAD11-286,B777_4681,Radar météorologique,10797,14.006549999999999,4528
SYS28-399,B757_6583,Systèmes d'oxygène d'urgence pour les passagers,14601,26.61114999999997,2951
DIS15-374,E170_2289,Dispositifs de levage (flaps),11272,15.842799999999995,4707
AIL5-423,B757_0284,Aileron gauche,11357,15.63055,2963
ECL30-681,B767_2723,Éclairage d'urgence,9112,11.438800000000004,6434
GOU3-338,A330_5384,Gouvernail de direction,13431,16.59565,1505
DIS32-200,CRJ900_5158,Dispositif d'atterrissage d'urgence (comme les toboggans),11415,19.42725,6686
VOL17-457,A320_6954,Volet de bord de fuite gauche,13642,22.108299999999986,9805
SYS33-193,A321_4895,Système d'éclairage de cabine,13639,17.504850000000005,9124
TRA19-463,B737_0842,Train d'atterrissage principal gauche,10436,12.0814,5821
SYS14-387,CRJ900_5255,Système d'extinction d'incendie du moteur,8156,12.5994,3399
SYS10-542,E175_5323,Système d'alerte de proximité au sol (GPWS),14197,16.81655,3320
GOU3-681,A320_2447,Gouvernail de direction,12498,17.552700000000005,2834
RAD11-692,A321_0467,Radar météorologique,14278,22.089699999999986,1597
VOL17-252,None_6838,Volet de bord de fuite gauche,8684,17.116600000000002,9461
SYS28-366,CRJ900_2888,Systèmes d'oxygène d'urgence pour les passagers,10411,12.77265,5254
SIE27-382,A330_2342,Siège copilote,11549,22.11134999999998,8018
SYS37-428,B757_2283,Système d'éclairage de piste,14215,23.44725,2419
SYS14-452,CRJ700_2204,Système d'extinction d'incendie du moteur,12968,21.64319999999999,6387
SYS2-646,CRJ900_5158,Système hydraulique principal,13232,20.7868,4750
EQU23-075,E175_0649,Équipement de navigation par satellite (GPS),12993,19.431950000000008,7977
SYS7-624,None_6663,Système de gestion de carburant,10914,19.2811,6940
SYS37-551,A321_2867,Système d'éclairage de piste,9148,13.550199999999997,7262
EQU23-508,B737_5252,Équipement de navigation par satellite (GPS),13212,23.023799999999987,6297
AUT8-214,CRJ900_2289,Autopilote,8153,16.67595,7864
ORD12-527,CRJ900_5525,Ordinateur de bord,12689,22.722350000000006,1928
GEN13-657,B777_1037,Générateur électrique,8579,15.185850000000004,5452
CAM38-601,A320_2772,Caméra de surveillance externe,9242,10.688300000000003,4411
AIL5-173,None_5883,Aileron gauche,8703,13.40845,8539
SYS28-160,A320_2447,Systèmes d'oxygène d'urgence pour les passagers,9013,13.364949999999995,1798
SYS35-377,B777_2343,Système d'annonce publique,11648,16.8252,3954
BOI22-204,B737_0608,Boîte noire (enregistreur de vol),14841,17.737150000000003,5568
DIS15-661,B737_0274,Dispositifs de levage (flaps),10595,17.33425,9923
TRA20-382,B777_3756,Train d'atterrissage principal droit,13484,16.216600000000003,5676
SYS31-057,B777_1042,Système de conditionnement d'air,14771,22.52665,9618
REA1-207,B767_0317,Réacteur droit,11859,16.26785,8898
SYS28-451,E175_6291,Systèmes d'oxygène d'urgence pour les passagers,9623,25.62645,8402
POR34-475,CRJ900_0486,Porte cargo,12035,18.12025,1041
ANT25-338,A340_2112,Antenne radar,12924,19.35260000000001,3127
SYS35-287,E170_5822,Système d'annonce publique,12285,19.43774999999999,9353
SYS31-437,B757_2709,Système de conditionnement d'air,13480,24.662,4154
SIE26-175,A340_2877,Siège pilote,12975,19.80125,9223
SYS9-498,E175_4239,Système anti-givre,12962,23.80629999999999,9938
ECL30-660,B767_0601,Éclairage d'urgence,13632,19.29679999999999,8708
SYS36-270,A380_5954,Système de divertissement en vol,9142,14.193299999999997,6794
SPO16-079,CRJ700_5378,Spoilers,14596,23.04540000000002,7447
ECL30-388,E175_1713,Éclairage d'urgence,61708,72.68420000000002,2557
