ref_compo,aero,desc,lifespan,taux_usure_actuel,cout_composant
C642,A340_1063,Équipement de navigation par satellite (GPS),14306,22.18,9665
C357,B777_3643,Volet de bord de fuite droit,12434,32.67,2076
C343,B757_5303,,12548,12.13,7053
C211,E170_2901,Système d'éclairage de cabine,10072,5.26,5994
C302,B747_3555,Autopilote,66641,19.32,5646
C024,B777_0663,Équipement de navigation par satellite (GPS),13710,40.35,9634
C097,A380_6627,Autopilote,8943,14.86,8064
C655,B737_5695,Réacteur droit,10285,0.0,6585
C372,A350_4328,Aileron gauche,9673,70.36,3222
C475,A380_2615,Système hydraulique principal,14470,0.0,9823
C650,A380_2615,Caméra de surveillance externe,11131,0.0,8798
C550,E170_2901,Système d'alerte de proximité au sol (GPWS),12198,24.51,9783
C184,E170_2171,Caméra de surveillance externe,14490,67.1,6424
C353,B747_0166,Ordinateur de bord,10169,18.06,9708
C590,E175_5092,Porte cargo,11278,8.18,5126
C083,B767_0599,Système d'annonce publique,10285,0.0,2656
C011,A320_2348,Spoilers,8662,73.78,6270
C625,B777_2043,Système d'alerte de proximité au sol (GPWS),14028,328.46,6311
C173,A350_3371,Éclairage d'urgence,14635,74.36,5976
C234,B767_4963,Générateur électrique,13967,6.41,2160
C181,A321_5096,Système d'annonce publique,14895,38.03,7965
C275,B767_5045,Éclairage d'urgence,11082,50.51,8600
C131,A330_4265,Spoilers,13699,48.38,7722
C057,None_4237,Antenne radar,13780,74.71,3571
C461,A340_1180,Système anti-givre,10809,52.41,8091
C271,A321_5790,Système d'annonce publique,11127,29.72,8020
C162,None_6835,,12719,58.97,6506
C222,A340_3352,Radar météorologique,8139,25.52,6191
C668,B757_3371,,14459,70.81,7367
C390,E170_0751,Empennage horizontal,9913,0.0,4063
C159,None_5563,Détecteurs de fumée en cabine,14449,13.89,7322
C277,B757_4046,Siège copilote,11364,4.02,8648
C086,A350_2113,Système anti-givre,12045,0.0,1587
C082,A330_2369,Réacteur gauche,12702,0.0,4722
C532,B757_3104,Spoilers,13554,38.93,1088
C146,CRJ700_3745,Gouvernail de direction,12363,72.38,5190
C502,E170_3717,Système d'éclairage de cabine,13196,12.18,9403
C514,B737_6867,Système d'éclairage de cabine,13020,60.85,8706
C205,A350_3016,Système d'éclairage de cabine,10767,3.03,7650
C439,A340_2060,Volet de bord de fuite gauche,9626,20.05,5768
C559,A350_6742,Système hydraulique principal,67766,35.71,2983
C350,E170_3104,Réacteur droit,14635,0.0,7853
C530,B747_0045,Siège copilote,10540,74.89,5874
C634,A350_5568,Générateur électrique,10874,4.75,3327
C451,B737_3944,Détecteurs de fumée en cabine,11871,0.0,3207
C516,B767_0318,Autopilote,11938,72.65,9691
C651,B767_5911,Équipement de navigation par satellite (GPS),8526,0.0,9055
C159,E175_0062,Porte cargo,13466,51.21,6808
C540,B757_3066,Capteurs de vitesse du vent,12914,12.9,3826
C660,A320_1501,Volet de bord de fuite gauche,11389,53.17,5707
C481,A320_2348,Système anti-givre,8722,20.28,6937
C426,CRJ900_6993,Train d'atterrissage avant,8729,36.24,5717
C508,CRJ700_2495,Système anti-givre,11145,28.51,8561
C647,None_3169,Gouvernail de direction,8440,51.98,3419
C208,None_0844,Volet de bord de fuite gauche,10325,14.79,5004
C061,B777_0569,Générateur électrique,14814,28.97,2366
C242,B737_6638,Autopilote,8015,64.54,1048
C271,CRJ700_1712,Éclairage d'urgence,14782,64.51,4963
C323,E170_2901,Ordinateur de bord,12485,17.35,3057
C596,A330_2369,,11195,0.0,8464
C039,None_3169,Système d'éclairage de cabine,10811,9.37,4087
C046,A320_1501,Éclairage d'urgence,8460,67.3,2320
C356,E175_0062,Ordinateur de bord,13072,54.23,8461
C330,A320_0571,Système de conditionnement d'air,9909,0.0,9856
C300,B757_1260,,12930,44.69,1944
C338,B767_0599,Système d'éclairage de piste,62451,0.0,1684
C157,A380_6627,Équipement de navigation par satellite (GPS),12462,4.22,9955
C095,A350_2985,Réacteur droit,12051,39.2,1554
C352,B777_3643,Système de communication radio,12616,22.77,8732
C428,B747_4810,Système de communication radio,8864,35.59,8639
C467,CRJ900_6156,Aileron gauche,13001,0.0,5936
C189,CRJ700_3824,Système d'éclairage de cabine,13483,0.0,9902
C553,A320_0930,Antenne radar,12881,72.25,7034
C167,A340_3352,Porte cargo,11970,41.7,1049
C314,A340_3352,Porte cargo,12792,53.23,4486
C610,B747_5628,Train d'atterrissage principal droit,14349,17.48,8471
C448,B777_2043,Radar météorologique,14892,25.89,3499
C505,A340_3352,Boîte noire (enregistreur de vol),14974,16.89,5839
C313,A330_6737,Système hydraulique principal,9007,0.0,2924
C137,A340_1625,Capteurs de vitesse du vent,9678,18.87,6651
C268,B757_3371,Train d'atterrissage principal droit,11345,15.23,2077
C581,B737_3647,Système d'éclairage de cabine,8748,6.43,8381
C100,B767_6717,Système d'éclairage de piste,13089,0.0,3042
C142,A340_3329,Ordinateur de bord,12887,15.99,1243
C659,B767_4104,Système d'annonce publique,13050,52.47,4891
C041,CRJ700_5238,Système de gestion de carburant,11813,1.94,8732
C552,E170_0751,Train d'atterrissage principal gauche,8803,0.0,8072
C232,A340_1625,Train d'atterrissage principal gauche,9069,43.76,7169
C614,A321_4629,Systèmes d'oxygène d'urgence pour les passagers,9545,177.39,4566
C621,E170_3104,Aileron gauche,11727,0.0,7293
C380,A350_5631,Boîte noire (enregistreur de vol),12739,34.78,8927
C393,None_6087,Antenne radar,8309,0.0,2843
C536,A330_6737,Système de communication radio,13623,0.0,3932
C225,B777_5067,Système de gestion de carburant,9659,69.4,9814
C398,E170_4711,Volet de bord de fuite droit,9542,26.11,2983
C691,A340_1231,Système d'éclairage de piste,10139,63.92,8595
C326,A350_0026,Empennage horizontal,10294,22.18,9729
C295,A350_6817,,8319,58.44,5212
C287,CRJ900_2743,Système anti-givre,8334,55.11,4036
C077,A380_5370,Dispositifs de levage (flaps),14705,62.62,9009
C066,A350_0676,Réacteur droit,9230,12.14,5349
C592,None_3169,Dispositif d'atterrissage d'urgence (comme les toboggans),10159,73.4,8922
C387,CRJ700_5920,Système d'alerte de proximité au sol (GPWS),10571,8.73,1749
C677,A321_6202,Systèmes d'oxygène d'urgence pour les passagers,12880,28.99,5804
C376,B747_2347,Radar météorologique,12915,19.4,2459
C168,CRJ700_3452,Empennage horizontal,12715,67.84,3925
C471,A320_3107,,13098,0.0,5408
C633,B747_4403,Détecteurs de fumée en cabine,12896,0.0,8789
C402,None_0407,,9171,30.99,8839
C067,B757_4202,Système hydraulique principal,14500,44.64,8702
C563,B737_5695,Aileron gauche,11191,0.0,2086
C079,A340_3352,Système d'extinction d'incendie du moteur,8315,11.08,6548
C538,A350_6817,Dispositifs de levage (flaps),13182,65.64,5704
C348,CRJ700_3824,Ordinateur de bord,11277,0.0,5488
C675,A340_6810,Train d'atterrissage avant,8526,35.35,4405
C577,B757_1539,Ordinateur de bord,13511,0.0,2805
C586,A340_1231,Système de gestion de carburant,12220,25.23,8153
C667,A380_3169,Équipement de navigation par satellite (GPS),11773,47.36,4927
C401,CRJ700_2495,Capteurs de vitesse du vent,9726,18.37,2396
C086,E175_5092,Volet de bord de fuite droit,9632,59.63,9886
C278,A321_1076,,14974,60.03,6497
C683,CRJ700_3452,Spoilers,11248,62.52,5274
C326,E170_3717,Système de divertissement en vol,10457,74.9,2671
C632,A330_1256,Aileron droit,71545,139.2,9845
C367,A350_2113,,10953,0.0,9364
C367,A340_1726,Réacteur gauche,11302,65.72,6900
C675,A350_5715,Autopilote,9038,0.0,7371
C661,B757_3066,Système de gestion de carburant,12030,13.31,9065
C335,E170_2939,Dispositif d'atterrissage d'urgence (comme les toboggans),11371,8.59,1994
C253,A320_0854,Radar météorologique,13182,31.24,2886
C018,B757_2191,Système d'alerte de proximité au sol (GPWS),9877,6.57,6471
C554,A321_5414,,9912,20.74,7119
C352,B757_4838,Autopilote,14881,44.77,4891
C324,CRJ700_3824,Gouvernail de direction,9495,0.0,9506
C046,A380_1802,Système de divertissement en vol,12848,0.0,1562
C327,B737_2786,Système d'annonce publique,11815,67.53,3734
C556,E170_3684,,9121,0.0,4313
C556,E175_6272,Boîte noire (enregistreur de vol),12616,0.0,7741
C132,E175_6406,Système de conditionnement d'air,9150,8.15,4666
C213,E170_2939,Train d'atterrissage principal droit,9236,5.55,3466
C417,E175_0103,Train d'atterrissage principal gauche,12957,56.05,2133
C025,A321_5414,Volet de bord de fuite gauche,10613,57.66,3028
C011,A340_1070,Train d'atterrissage principal gauche,14693,50.97,1257
C521,B757_6748,,12600,0.0,8275
C434,A330_6737,Radar météorologique,14769,0.0,9595
C578,CRJ900_6993,Autopilote,11384,28.57,6527
C095,B777_2653,Radar météorologique,14144,29.14,2978
C451,A350_5354,Générateur électrique,12645,30.14,1692
C633,E170_4665,Générateur électrique,12546,0.0,5061
C477,B767_2419,Boîte noire (enregistreur de vol),12920,5.53,6034
C361,A340_2060,Générateur électrique,10839,65.35,4979
C622,B777_5123,Spoilers,9444,6.95,9247
C530,A350_0026,Siège copilote,14847,70.34,8712
C457,A330_4096,Générateur électrique,14634,70.2,7332
C399,A320_3493,Siège pilote,10887,37.05,7625
C684,B747_0166,Détecteurs de fumée en cabine,11034,63.75,2512
C120,A350_3371,Train d'atterrissage principal droit,11859,25.88,5834
C019,B747_4810,Système d'annonce publique,14393,19.3,7433
C211,A340_1063,Autopilote,8729,24.37,9369
C563,A330_5765,Antenne radar,11100,70.44,8718
C689,B767_6125,,10170,0.0,7372
C050,A350_3016,Train d'atterrissage principal droit,13705,5.86,2423
C691,B767_4104,,13444,39.41,9947
C621,A380_5370,Aileron droit,9931,5.61,2064
C156,A330_1586,Système hydraulique principal,10674,33.04,3518
C307,A340_5100,Spoilers,13850,31.19,8067
C388,B757_6748,Siège copilote,13836,0.0,6805
C335,A330_1498,Système anti-givre,8772,16.99,2882
C458,B747_0166,Système de gestion de carburant,14018,49.23,3906
C608,None_6835,Antenne radar,14290,46.17,4249
C514,A321_5414,Système anti-givre,14254,39.37,1167
C133,None_4133,Éclairage d'urgence,12480,39.0,5704
C487,E170_4665,Système d'éclairage de piste,14949,0.0,8726
C564,None_4310,Dispositifs de levage (flaps),9373,55.67,9379
C331,None_4310,Système anti-givre,10340,38.03,8090
C540,B767_5911,Dispositifs de levage (flaps),9599,0.0,2722
C489,B777_2261,Capteurs de vitesse du vent,10065,30.15,9267
C540,E170_0751,Détecteurs de fumée en cabine,9119,0.0,3601
C423,B767_3162,Générateur électrique,12178,0.0,2702
C319,B747_1574,,13060,30.92,5475
C464,CRJ900_2743,Système hydraulique principal,13118,23.78,9962
C532,B757_2191,,11656,62.82,2763
C490,A340_1625,Dispositifs de levage (flaps),10084,59.86,7632
C429,A350_5354,Siège copilote,14468,22.08,1843
C399,A350_0001,Spoilers,53339,0.0,3904
C481,B737_6326,Aileron gauche,9104,0.0,2061
C536,B777_5067,Empennage horizontal,11568,37.31,4856
C224,A350_3016,Train d'atterrissage principal droit,13621,60.54,7875
C087,B777_0052,Caméra de surveillance externe,9613,63.4,2934
C368,B777_5067,Réacteur droit,8122,59.78,1048
C516,A380_3169,Système de divertissement en vol,8272,8.29,6679
C189,B747_4403,Empennage horizontal,11324,0.0,2219
C454,B767_5911,Aileron droit,12239,0.0,6113
C694,B777_2653,Empennage horizontal,11978,19.45,6455
C576,A340_1625,Aileron droit,9779,29.13,5451
C115,A340_1231,Détecteurs de fumée en cabine,9205,52.48,3646
C691,A340_6107,Volet de bord de fuite droit,8692,21.38,6532
C299,A330_4265,Aileron gauche,11947,64.31,5603
C262,A320_2958,Système d'alerte de proximité au sol (GPWS),14281,0.0,1598
C377,B767_6717,Siège pilote,14401,0.0,8792
C083,A340_6183,Système de conditionnement d'air,14068,74.29,8690
C343,A380_2615,Volet de bord de fuite droit,8280,0.0,6071
C542,A321_2986,Générateur électrique,14473,0.0,3579
C420,CRJ700_3745,Train d'atterrissage principal gauche,14619,30.82,6388
C600,E175_5092,Système anti-givre,10451,17.77,4289
C268,A320_1501,Système de conditionnement d'air,11840,33.19,2321
C613,E175_6272,Système d'éclairage de piste,12849,0.0,6800
C074,A330_2352,Porte cargo,8727,61.81,1682
C647,A320_0930,Train d'atterrissage avant,14228,6.01,1150
C637,B767_4963,Siège pilote,10402,66.2,1737
C085,B767_0599,Système hydraulique principal,14886,0.0,4053
C373,B757_5303,Spoilers,8895,42.78,1121
C220,A320_4610,Train d'atterrissage avant,11285,7.72,1913
C221,A340_3352,Gouvernail de direction,11570,59.01,2666
C062,A340_5350,Ordinateur de bord,13521,52.81,3291
C497,B777_5303,Systèmes d'oxygène d'urgence pour les passagers,8782,51.98,5693
C613,A320_0854,Détecteurs de fumée en cabine,12484,66.8,7983
C068,A380_5370,Système de gestion de carburant,10069,8.5,7527
C303,A340_1180,Réacteur gauche,11728,57.65,4056
C309,A350_3016,Siège pilote,12344,0.32,7640
C312,A320_5316,Aileron gauche,9159,56.96,1537
C350,A350_4498,Réacteur droit,12747,29.1,6428
C452,A340_5040,Système d'éclairage de cabine,11827,60.25,4335
C204,B767_2259,Système de conditionnement d'air,12581,64.5,6863
C329,A340_4532,Antenne radar,12765,15.05,9598
C545,B747_0045,Ordinateur de bord,8514,18.44,2109
C274,A330_1586,Caméra de surveillance externe,12494,3.67,3560
C031,A320_5619,,10939,0.0,2823
C538,A350_0174,Caméra de surveillance externe,13451,41.9,6493
C185,B767_2996,Boîte noire (enregistreur de vol),8516,46.84,8940
C137,B757_0314,Système de conditionnement d'air,13733,0.0,6055
C044,A340_2580,Volet de bord de fuite gauche,9352,21.68,4340
C657,B747_4403,Réacteur gauche,9647,0.0,3477
C575,B757_3261,,10573,12.13,9680
C413,E175_4812,Aileron gauche,8652,40.26,2772
C151,CRJ700_6981,Équipement de navigation par satellite (GPS),13017,71.97,5826
C618,A330_0250,Radar météorologique,10306,0.65,4862
C176,B737_6510,,12753,65.04,9549
C623,B757_5303,Caméra de surveillance externe,12172,46.96,2800
C157,A350_0676,Capteurs de vitesse du vent,10794,60.58,5443
C237,CRJ700_1364,Réacteur droit,13098,0.0,7513
C657,A320_0571,Caméra de surveillance externe,13571,0.0,4405
C327,A340_2060,Système de gestion de carburant,9238,53.03,2301
C608,A380_5370,Système d'éclairage de piste,13071,29.14,9373
C666,B767_0318,Réacteur gauche,11157,63.66,1416
C180,A321_6202,Réacteur droit,11657,66.3,9651
C325,A340_5040,Système d'annonce publique,14661,34.65,6877
C641,E175_0103,Système d'extinction d'incendie du moteur,13840,1.42,6116
C034,CRJ700_4243,Système de gestion de carburant,13311,56.64,7357
C573,B767_4309,Réacteur droit,10942,47.8,2836
C324,A350_0001,,8667,0.0,7581
C401,B767_5911,Spoilers,9626,0.0,8794
C516,E170_3104,Train d'atterrissage principal droit,12432,0.0,6526
C072,E175_0657,Réacteur droit,9673,46.22,4448
C505,A320_0854,Détecteurs de fumée en cabine,14960,65.22,4293
C663,A320_1300,Siège copilote,11972,74.8,9309
C115,None_2072,Antenne radar,14320,0.0,6391
C329,CRJ700_6766,Système d'éclairage de cabine,14735,0.0,1649
C495,CRJ700_3824,Système d'extinction d'incendie du moteur,9106,0.0,2148
C343,B747_0166,Système de communication radio,8651,60.41,1108
C342,B737_6510,Réacteur gauche,9585,24.3,8654
C406,B767_5911,Générateur électrique,9608,0.0,9288
C521,A321_4629,Système hydraulique principal,13181,39.73,6877
C420,A340_5040,Système d'extinction d'incendie du moteur,13158,74.11,3178
C694,None_2072,Autopilote,11768,0.0,7478
C690,None_0407,Volet de bord de fuite gauche,14808,55.63,4029
C013,B747_0434,Antenne radar,13722,8.66,3631
C113,B767_2259,Système anti-givre,11314,9.29,6332
C018,B767_6717,Antenne radar,13032,0.0,1099
C301,E170_4665,Siège copilote,12908,0.0,1001
C166,E175_0657,Détecteurs de fumée en cabine,11902,47.28,4788
C075,A340_6797,Dispositif d'atterrissage d'urgence (comme les toboggans),10132,11.81,5482
C446,CRJ700_6057,Train d'atterrissage principal droit,9051,73.54,8084
C532,CRJ700_2495,Train d'atterrissage principal gauche,13226,310.48,3081
C629,CRJ700_5920,Système d'alerte de proximité au sol (GPWS),13543,71.6,6516
C617,A330_3084,Système d'alerte de proximité au sol (GPWS),12457,38.65,6579
C603,CRJ700_6130,Siège copilote,14752,74.68,8348
C030,A320_5316,Système d'alerte de proximité au sol (GPWS),9186,45.2,9260
C230,A350_2113,,9683,0.0,5455
C526,B777_2043,Système de communication radio,14704,6.73,6016
C437,B747_2942,Train d'atterrissage avant,9263,64.6,2455
C342,B767_5911,Système d'éclairage de piste,8182,0.0,7469
C647,B767_0599,Ordinateur de bord,12192,0.0,3337
C133,A330_4265,Gouvernail de direction,12305,23.0,9550
C197,A380_2615,Détecteurs de fumée en cabine,12408,0.0,1968
C037,B777_2653,Train d'atterrissage avant,71142,6.41,4798
C354,E175_4812,Spoilers,12016,37.8,1118
C385,B757_6748,,11766,0.0,9264
C027,E170_3717,Antenne radar,10242,17.48,4832
C401,B767_2259,Système d'extinction d'incendie du moteur,10439,18.97,3957
C404,A321_4629,Train d'atterrissage principal gauche,8434,33.57,7755
C563,B767_2259,Système d'éclairage de piste,11962,59.58,8353
C386,E175_0062,Dispositifs de levage (flaps),12203,7.46,2548
C148,A340_1070,Système de gestion de carburant,12145,27.27,2765
C503,CRJ700_5262,Système de divertissement en vol,8377,0.0,2887
C092,CRJ700_3824,Autopilote,11291,0.0,4443
C315,None_0844,,14680,49.69,2540
C435,A350_0676,Système de gestion de carburant,9782,68.21,3081
C685,None_4310,Porte cargo,8459,10.04,6587
C568,B747_5628,Aileron gauche,14674,36.68,7984
C583,A350_1947,Réacteur droit,11033,0.0,9578
C570,E175_0062,Boîte noire (enregistreur de vol),13106,129.65,9432
C513,A350_3371,Équipement de navigation par satellite (GPS),14982,42.28,6521
C336,None_0192,Porte cargo,11711,50.3,7765
C362,CRJ700_6981,Porte cargo,13292,7.91,7219
C284,A380_2615,Boîte noire (enregistreur de vol),10429,0.0,2725
C041,CRJ700_0526,Dispositif d'atterrissage d'urgence (comme les toboggans),9568,48.53,7527
C037,B747_4810,Réacteur gauche,14736,27.85,1916
C637,A350_4845,Train d'atterrissage principal gauche,8886,18.93,9661
C506,A320_3493,Système d'éclairage de piste,12660,26.25,9573
C111,B757_3104,Caméra de surveillance externe,14418,66.27,5714
C166,None_3668,Réacteur gauche,11386,44.84,8059
C297,B767_4104,Antenne radar,12567,34.9,8319
C068,A340_6183,Volet de bord de fuite droit,11526,55.21,5229
C132,B757_3104,,11823,5.01,6977
C316,A380_5370,Capteurs de vitesse du vent,11219,64.03,9064
C266,E175_0103,Empennage horizontal,9943,51.48,3713
C500,A340_1726,Aileron gauche,9824,51.4,5426
C680,A321_6202,Réacteur gauche,11683,40.66,5383
C524,A330_4096,Train d'atterrissage avant,11332,53.24,5587
C167,None_2072,Réacteur droit,8198,0.0,8719
C014,A340_6810,,12363,4.86,5841
C500,None_6652,Système de conditionnement d'air,11391,53.89,4262
C181,A320_0571,Siège copilote,13494,0.0,3619
C023,A321_5414,Volet de bord de fuite droit,14848,40.28,8738
C667,E175_6272,Volet de bord de fuite gauche,8230,0.0,6138
C050,B777_2375,Système d'éclairage de piste,12286,29.44,9053
C569,B777_5303,Système d'extinction d'incendie du moteur,10232,72.3,8044
C654,None_4147,Train d'atterrissage principal gauche,10197,26.77,7682
C268,A380_2615,Éclairage d'urgence,9134,0.0,9285
C359,B737_3944,Caméra de surveillance externe,40989,0.0,1348
C584,None_0122,Radar météorologique,9406,70.16,5410
C222,A320_2348,Volet de bord de fuite droit,10636,27.06,2038
C641,A330_4796,Réacteur gauche,9218,62.36,2225
C074,B767_3681,Système hydraulique principal,10552,59.04,8898
C437,None_4133,Siège copilote,11667,49.08,9610
C093,None_0192,Système d'annonce publique,8283,20.03,5343
C192,CRJ700_4243,Système anti-givre,10112,47.41,5868
C131,E170_3717,Empennage horizontal,12124,14.03,1768
C189,A380_3169,Système d'extinction d'incendie du moteur,8573,57.99,7090
C071,B777_2435,Système hydraulique principal,9915,42.4,4746
C489,CRJ700_5312,Autopilote,8638,27.45,1796
C018,B767_0599,Système d'extinction d'incendie du moteur,13864,0.0,5838
C567,A320_4610,Aileron droit,8364,15.63,4261
C381,E170_2200,Ordinateur de bord,10143,56.15,4546
C224,B747_0166,Autopilote,10932,65.22,5652
C371,B777_0052,Système d'extinction d'incendie du moteur,13548,26.4,9606
C214,B777_0569,Dispositif d'atterrissage d'urgence (comme les toboggans),11807,26.14,4550
C495,CRJ700_4106,Système de conditionnement d'air,13008,54.0,8696
C486,None_4133,Radar météorologique,14250,13.92,5355
C228,B777_2653,Train d'atterrissage principal gauche,10298,45.96,4156
C003,B757_4838,Réacteur gauche,9198,71.62,2663
C129,B737_2786,Train d'atterrissage principal droit,47309,3.78,8946
C307,B757_1459,,13529,48.16,4168
C363,A340_1231,,11701,53.67,7393
C662,B757_1539,Réacteur gauche,13709,0.0,5771
C525,A321_5096,Aileron droit,8266,58.24,7127
C574,A380_1802,Détecteurs de fumée en cabine,11552,0.0,4149
C007,B737_0682,Équipement de navigation par satellite (GPS),11674,64.35,7527
C171,B757_1260,Caméra de surveillance externe,10566,68.15,6227
C700,A340_4532,Système de conditionnement d'air,14813,14.9,4867
C227,B767_6717,Réacteur droit,14535,0.0,8158
C083,E175_0657,Réacteur gauche,10920,50.99,4089
C182,B747_2795,Aileron gauche,8074,38.39,6167
C405,CRJ700_5558,Détecteurs de fumée en cabine,9473,4.39,6091
C386,B737_3541,Train d'atterrissage avant,10535,67.48,6984
C148,None_5783,Système de communication radio,8404,264.93,5933
C578,B777_3643,Éclairage d'urgence,10745,40.8,2601
C572,E175_4812,,13823,34.42,8212
C455,A380_6627,Système de divertissement en vol,14675,59.14,1337
C483,A350_2113,Générateur électrique,10159,0.0,1656
C601,B747_4952,Système d'extinction d'incendie du moteur,10351,0.0,6985
C434,A330_3084,Réacteur gauche,8428,35.95,4940
C400,CRJ700_5312,,9127,1.05,9752
C495,B747_0045,,11548,31.3,7538
C550,E170_5464,Volet de bord de fuite droit,12737,41.84,7538
C532,B777_0663,Gouvernail de direction,11784,8.19,2269
C539,B757_1459,Gouvernail de direction,9167,23.98,7372
C150,A320_2958,Ordinateur de bord,11744,0.0,2317
C683,A320_0930,Ordinateur de bord,13537,48.73,6558
C166,E175_0657,Autopilote,8038,19.17,1324
C531,B747_0045,Gouvernail de direction,11490,44.42,3846
C104,A330_3084,Train d'atterrissage avant,12782,37.76,3967
C673,A320_0930,Éclairage d'urgence,14862,48.29,3273
C237,B757_1260,Détecteurs de fumée en cabine,10337,22.82,8777
C458,CRJ900_6993,Radar météorologique,14877,65.0,3692
C475,A350_2113,Porte cargo,10907,0.0,6477
C471,A350_6742,Train d'atterrissage avant,13136,67.4,2666
C207,A380_5370,Système de divertissement en vol,10409,50.31,7750
C359,A350_3551,Générateur électrique,12526,59.62,5126
C643,A340_5086,Antenne radar,14479,0.0,8042
C591,A330_2369,Autopilote,14564,0.0,5659
C455,A350_2113,Autopilote,14657,0.0,8587
C125,A350_6742,Volet de bord de fuite gauche,12129,16.47,9293
C236,A380_3169,Réacteur droit,12888,18.23,7256
C279,E175_0103,Système d'annonce publique,10227,43.31,4679
C209,None_4147,Volet de bord de fuite gauche,14914,17.73,6068
C408,A340_5086,Boîte noire (enregistreur de vol),13169,0.0,3110
C526,A330_5765,,12592,60.07,3460
C175,B767_6717,Caméra de surveillance externe,8933,0.0,7556
C501,A340_6183,Équipement de navigation par satellite (GPS),42117,45.09,5294
C128,B777_2043,Siège pilote,14799,51.66,7779
C121,B747_1574,Empennage horizontal,12752,25.41,4948
C539,A340_6183,Réacteur droit,14177,57.31,9656
C421,B747_5628,Radar météorologique,14520,36.64,5946
C107,A340_6797,Système d'éclairage de piste,13107,32.84,4956
C297,CRJ700_3824,,13859,0.0,1885
C625,B767_4309,,14612,33.46,9069
C292,A330_1498,Ordinateur de bord,11495,38.1,2634
C443,B767_4309,Dispositifs de levage (flaps),11994,58.19,9562
C382,B747_4921,,14945,25.65,7242
C154,CRJ700_3824,Antenne radar,8948,0.0,3226
C535,None_2072,Gouvernail de direction,12816,0.0,5686
C165,B757_4046,Capteurs de vitesse du vent,14769,54.16,1915
C306,B747_0263,,8170,53.21,5932
C199,B757_1260,Réacteur gauche,12830,35.2,9219
C076,B757_3261,Système de gestion de carburant,11183,272.27,2112
C320,E170_4665,Aileron droit,11437,0.0,2369
C069,E170_2939,Dispositifs de levage (flaps),8621,34.58,3682
C093,B757_2191,Système de communication radio,8210,44.47,3711
C517,CRJ700_5920,Autopilote,14439,50.67,5300
C559,B777_0663,Siège pilote,9459,294.91,2382
C051,B757_3261,,14291,8.95,1668
C183,B737_6867,Aileron droit,8090,72.42,8457
C189,A320_5619,Train d'atterrissage principal droit,13937,0.0,7976
C570,A321_1076,,13923,47.26,2874
C467,None_4133,Porte cargo,11110,15.02,4768
C346,B777_2261,Dispositif d'atterrissage d'urgence (comme les toboggans),13129,49.99,3141
C099,A321_5096,Système d'éclairage de cabine,10733,21.31,4599
C251,B747_5628,Siège copilote,12246,24.9,3535
C190,None_0844,Aileron droit,8871,69.2,4823
C199,CRJ700_5312,Système de gestion de carburant,9346,12.21,1878
C287,None_0122,Ordinateur de bord,9415,7.44,5892
C491,A330_6737,Caméra de surveillance externe,10773,0.0,9720
C546,A350_6817,Volet de bord de fuite droit,14112,72.65,5849
C475,B737_6326,Volet de bord de fuite gauche,13629,0.0,4781
C076,B747_0263,Train d'atterrissage principal gauche,8465,50.71,5342
C012,B747_0263,Système d'annonce publique,14267,43.73,4832
C667,None_3668,Équipement de navigation par satellite (GPS),8408,37.5,2513
C655,B767_6488,Systèmes d'oxygène d'urgence pour les passagers,52884,20.13,4964
C300,B777_2375,Radar météorologique,9755,44.4,6193
C427,A330_4796,Système anti-givre,12648,42.64,1305
C693,B737_6867,Éclairage d'urgence,12467,27.87,2674
C683,A350_3551,Train d'atterrissage principal droit,8842,53.25,8384
C640,E170_1081,,12365,12.26,6020
C533,None_4310,Système de gestion de carburant,13335,19.85,4985
C468,B757_2030,Générateur électrique,13142,30.79,4420
C672,E170_3104,Caméra de surveillance externe,9499,0.0,6310
C136,A340_1063,Siège pilote,10352,17.69,1039
C171,B757_3104,Réacteur gauche,12564,55.38,8477
C129,E175_0103,Aileron droit,8983,25.86,7586
C526,B737_3647,Système de conditionnement d'air,13251,8.47,8170
C438,B777_2043,Capteurs de vitesse du vent,8424,49.68,6863
C504,B737_4676,Système d'alerte de proximité au sol (GPWS),14130,28.34,4523
C651,E170_0702,Aileron droit,12510,0.0,5292
C613,E170_2939,Dispositif d'atterrissage d'urgence (comme les toboggans),12152,9.33,5896
C081,A321_1076,,14240,69.14,9823
C637,A380_1724,Autopilote,9695,60.91,7285
C184,B767_3162,Boîte noire (enregistreur de vol),14842,0.0,1338
C567,A320_3107,Volet de bord de fuite gauche,9850,0.0,3212
C071,CRJ700_3824,Train d'atterrissage avant,14156,0.0,9901
C347,B767_4309,Réacteur gauche,13475,25.85,8458
C509,B767_6125,Systèmes d'oxygène d'urgence pour les passagers,14394,0.0,3264
C210,A330_4265,Système de conditionnement d'air,14062,35.19,7086
C636,CRJ700_6130,Volet de bord de fuite droit,13402,282.26,4043
C109,B767_6717,Siège copilote,11318,0.0,1620
C588,B777_5783,,8504,63.71,9371
C130,B737_5695,Équipement de navigation par satellite (GPS),14568,0.0,1378
C431,None_0844,Système d'éclairage de piste,11743,54.77,2836
C082,A320_3107,Système de divertissement en vol,12910,0.0,2048
C451,A350_0174,Gouvernail de direction,14576,55.08,9922
C313,A330_1256,Train d'atterrissage avant,13170,49.11,8831
C177,A340_6797,Autopilote,14792,0.8,1702
C591,A350_5568,Générateur électrique,10169,51.83,2719
